72.533731 [INFO ] PPSGEN count=67 interval_ns=1000000528 dev_ns=528 phase_ns=-1839568 hwphase_ns=28960 trim_ppb=0 cfg=1 p_ns=1810 d_ns=0 (pico_gnss pico-gnss-rs/src/main.rs:358)
73.533714 [INFO ] PPSGEN count=68 interval_ns=1000000656 dev_ns=656 phase_ns=-1843568 hwphase_ns=27056 trim_ppb=0 cfg=1 p_ns=1691 d_ns=0 (pico_gnss pico-gnss-rs/src/main.rs:358)
74.533753 [INFO ] PPSGEN count=69 interval_ns=1000000784 dev_ns=784 phase_ns=-1804569 hwphase_ns=25248 trim_ppb=0 cfg=1 p_ns=1578 d_ns=0 (pico_gnss pico-gnss-rs/src/main.rs:358)
75.533706 [INFO ] PPSGEN count=70 interval_ns=1000000912 dev_ns=912 phase_ns=-1871568 hwphase_ns=23600 trim_ppb=0 cfg=1 p_ns=1475 d_ns=0 (pico_gnss pico-gnss-rs/src/main.rs:358)
76.533729 [INFO ] PPSGEN count=71 interval_ns=1000001024 dev_ns=1024 phase_ns=-1842569 hwphase_ns=22032 trim_ppb=0 cfg=1 p_ns=1377 d_ns=0 (pico_gnss pico-gnss-rs/src/main.rs:358)
77.533739 [INFO ] PPSGEN count=72 interval_ns=1000001120 dev_ns=1120 phase_ns=-1822568 hwphase_ns=20592 trim_ppb=0 cfg=1 p_ns=1287 d_ns=0 (pico_gnss pico-gnss-rs/src/main.rs:358)
78.533698 [INFO ] PPSGEN count=73 interval_ns=1000001232 dev_ns=1232 phase_ns=-1872569 hwphase_ns=19232 trim_ppb=0 cfg=1 p_ns=1202 d_ns=0 (pico_gnss pico-gnss-rs/src/main.rs:358)
79.533726 [INFO ] PPSGEN count=74 interval_ns=1000001312 dev_ns=1312 phase_ns=-1812569 hwphase_ns=17968 trim_ppb=0 cfg=1 p_ns=1123 d_ns=0 (pico_gnss pico-gnss-rs/src/main.rs:358)
80.533707 [INFO ] PPSGEN count=75 interval_ns=1000001392 dev_ns=1392 phase_ns=-1863569 hwphase_ns=16768 trim_ppb=0 cfg=1 p_ns=1048 d_ns=0 (pico_gnss pico-gnss-rs/src/main.rs:358)
81.533697 [INFO ] PPSGEN count=76 interval_ns=1000001488 dev_ns=1488 phase_ns=-1844569 hwphase_ns=15696 trim_ppb=0 cfg=1 p_ns=981 d_ns=0 (pico_gnss pico-gnss-rs/src/main.rs:358)
82.533724 [INFO ] PPSGEN count=77 interval_ns=1000001552 dev_ns=1552 phase_ns=-1835569 hwphase_ns=14656 trim_ppb=0 cfg=1 p_ns=916 d_ns=0 (pico_gnss pico-gnss-rs/src/main.rs:358)
83.533682 [INFO ] PPSGEN count=78 interval_ns=1000001616 dev_ns=1616 phase_ns=-1875569 hwphase_ns=13696 trim_ppb=0 cfg=1 p_ns=856 d_ns=0 (pico_gnss pico-gnss-rs/src/main.rs:358)
84.533702 [INFO ] PPSGEN count=79 interval_ns=1000001696 dev_ns=1696 phase_ns=-1825570 hwphase_ns=12816 trim_ppb=0 cfg=1 p_ns=801 d_ns=0 (pico_gnss pico-gnss-rs/src/main.rs:358)
85.533855 [INFO ] PPSGEN count=80 interval_ns=1000001744 dev_ns=1744 phase_ns=-1696570 hwphase_ns=11968 trim_ppb=0 cfg=1 p_ns=748 d_ns=0 (pico_gnss pico-gnss-rs/src/main.rs:358)
86.533711 [INFO ] PPSGEN count=81 interval_ns=1000001792 dev_ns=1792 phase_ns=-2001569 hwphase_ns=11200 trim_ppb=0 cfg=1 p_ns=700 d_ns=0 (pico_gnss pico-gnss-rs/src/main.rs:358)
